DeviceTimestamp,V,W,K,L
2025-05-13 15:39:23.500,12.5,22.4,8.8,9.4
2025-05-13 15:39:23.555,12.5,22.4,8.8,9.4
2025-05-13 15:39:23.611,12.5,22.4,8.8,9.4
2025-05-13 15:39:23.666,12.5,22.4,8.8,9.4
2025-05-13 15:39:23.722,12.5,22.4,8.8,9.4
2025-05-13 15:39:23.777,12.5,22.4,8.8,9.4
2025-05-13 15:39:23.833,12.5,22.4,8.8,9.4
2025-05-13 15:39:23.888,12.5,22.4,9.5,9.4
2025-05-13 15:39:23.944,12.5,22.4,9.5,9.4
2025-05-13 15:39:24.000,12.5,22.4,9.5,9.4
2025-05-13 15:39:24.055,12.5,22.4,9.5,9.4
2025-05-13 15:39:24.111,12.5,22.4,9.5,9.4
2025-05-13 15:39:24.166,12.5,22.4,9.5,9.4
2025-05-13 15:39:24.222,12.5,22.4,9.5,9.4
2025-05-13 15:39:24.277,12.5,22.4,9.5,9.4
2025-05-13 15:39:24.333,12.5,22.4,9.5,9.4
2025-05-13 15:39:24.388,11.7,22.4,9.5,9.4
2025-05-13 15:39:24.444,12.5,22.4,9.5,9.4
2025-05-13 15:39:24.500,12.5,22.4,9.5,9.4
2025-05-13 15:39:24.555,11.7,21.3,9.5,9.4
2025-05-13 15:39:24.611,12.5,21.3,9.5,9.4
2025-05-13 15:39:24.666,11.7,21.3,9.5,9.4
2025-05-13 15:39:24.722,11.7,21.3,9.5,9.4
2025-05-13 15:39:24.777,11.7,21.3,9.5,9.4
2025-05-13 15:39:24.833,11.7,21.3,9.5,9.4
2025-05-13 15:39:24.888,12.5,21.3,9.5,9.4
2025-05-13 15:39:24.944,12.5,21.3,9.5,9.4
2025-05-13 15:39:25.000,12.5,21.3,9.5,9.4
2025-05-13 15:39:25.055,12.5,21.3,9.5,9.4
2025-05-13 15:39:25.111,11.7,21.3,9.5,9.4
2025-05-13 15:39:25.166,12.5,21.3,9.5,9.4
2025-05-13 15:39:25.222,11.7,21.3,9.5,9.4
2025-05-13 15:39:25.277,11.7,21.3,9.5,9.4
2025-05-13 15:39:25.333,12.5,21.3,9.5,9.4
2025-05-13 15:39:25.388,11.7,21.3,9.5,9.4
2025-05-13 15:39:25.444,12.5,21.3,9.5,9.4
2025-05-13 15:39:25.500,11.7,21.3,9.5,9.4
2025-05-13 15:39:25.555,12.5,21.3,9.5,9.4
2025-05-13 15:39:25.611,12.5,21.3,9.5,9.4
2025-05-13 15:39:25.666,11.7,21.3,9.5,9.4
2025-05-13 15:39:25.722,,,,
2025-05-13 15:44:23.000,7.5,22.4,6.3,8.4
2025-05-13 15:44:23.055,7.5,22.4,6.3,8.4
2025-05-13 15:44:23.111,6.7,21.3,6.9,8.4
2025-05-13 15:44:23.166,6.7,20.1,6.9,8.4
2025-05-13 15:44:23.222,6.7,20.1,6.9,8.4
2025-05-13 15:44:23.277,6.7,20.1,7.6,8.4
2025-05-13 15:44:23.333,6.7,20.1,7.6,8.4
2025-05-13 15:44:23.388,6.7,19.0,7.6,8.4
2025-05-13 15:44:23.444,6.7,19.0,7.6,8.4
2025-05-13 15:44:23.500,6.7,19.0,7.6,8.4
2025-05-13 15:44:23.555,6.7,19.0,7.6,8.4
2025-05-13 15:44:23.611,6.7,19.0,7.6,8.4
2025-05-13 15:44:23.666,6.7,19.0,7.6,8.4
2025-05-13 15:44:23.722,6.7,19.0,7.6,8.4
2025-05-13 15:44:23.777,6.7,19.0,7.6,8.4
2025-05-13 15:44:23.833,6.7,19.0,7.6,8.4
2025-05-13 15:44:23.888,6.7,17.9,8.2,8.4
2025-05-13 15:44:23.944,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.000,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.055,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.111,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.166,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.222,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.277,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.333,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.388,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.444,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.500,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.555,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.611,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.666,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.722,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.777,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.833,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.888,6.7,17.9,8.2,8.4
2025-05-13 15:44:24.944,6.7,17.9,8.2,8.4
2025-05-13 15:44:25.000,6.7,17.9,8.2,8.4
2025-05-13 15:44:25.055,6.7,17.9,8.2,8.4
2025-05-13 15:44:25.111,6.7,17.9,8.2,8.4
2025-05-13 15:44:25.166,6.7,17.9,8.2,8.4
2025-05-13 15:44:25.222,6.7,17.9,8.2,8.4
2025-05-13 15:44:25.277,6.7,17.9,8.2,8.4
2025-05-13 15:44:25.333,6.7,17.9,8.2,8.4
2025-05-13 15:44:25.388,6.7,17.9,8.2,8.4
2025-05-13 15:44:25.444,6.7,17.9,8.2,8.4
2025-05-13 15:44:25.500,6.7,17.9,8.2,8.4
2025-05-13 15:44:25.555,6.7,17.9,8.2,8.4
2025-05-13 15:44:25.611,6.7,17.9,8.2,8.4
2025-05-13 15:44:25.666,6.7,17.9,8.2,8.4
2025-05-13 15:44:25.722,,,,
2025-05-13 15:49:23.000,5.0,22.4,5.7,8.4
2025-05-13 15:49:23.055,5.0,21.3,6.3,8.4
2025-05-13 15:49:23.111,5.0,20.1,6.3,8.4
2025-05-13 15:49:23.166,5.0,19.0,6.9,8.4
2025-05-13 15:49:23.222,5.0,19.0,6.9,8.4
2025-05-13 15:49:23.277,5.0,19.0,6.9,8.4
2025-05-13 15:49:23.333,5.0,17.9,6.9,8.4
2025-05-13 15:49:23.388,5.0,17.9,6.9,8.4
2025-05-13 15:49:23.444,5.0,17.9,6.9,8.4
2025-05-13 15:49:23.500,5.0,17.9,6.9,8.4
2025-05-13 15:49:23.555,5.0,17.9,6.9,8.4
2025-05-13 15:49:23.611,5.0,17.9,7.6,8.4
2025-05-13 15:49:23.666,5.0,17.9,7.6,8.4
2025-05-13 15:49:23.722,5.0,17.9,7.6,8.4
2025-05-13 15:49:23.777,5.0,16.8,7.6,8.4
2025-05-13 15:49:23.833,5.0,16.8,7.6,8.4
2025-05-13 15:49:23.888,5.0,16.8,7.6,8.4
2025-05-13 15:49:23.944,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.000,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.055,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.111,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.166,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.222,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.277,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.333,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.388,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.444,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.500,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.555,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.611,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.666,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.722,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.777,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.833,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.888,5.0,16.8,7.6,8.4
2025-05-13 15:49:24.944,5.0,16.8,7.6,8.4
2025-05-13 15:49:25.000,5.0,16.8,7.6,8.4
2025-05-13 15:49:25.055,5.0,16.8,7.6,8.4
2025-05-13 15:49:25.111,5.0,16.8,7.6,8.4
2025-05-13 15:49:25.166,5.0,16.8,7.6,8.4
2025-05-13 15:49:25.222,5.0,16.8,7.6,8.4
2025-05-13 15:49:25.277,5.0,16.8,7.6,8.4
2025-05-13 15:49:25.333,5.0,16.8,7.6,8.4
2025-05-13 15:49:25.388,5.0,16.8,7.6,8.4
2025-05-13 15:49:25.444,5.0,16.8,7.6,8.4
2025-05-13 15:49:25.500,5.0,16.8,7.6,8.4
2025-05-13 15:49:25.555,5.0,16.8,7.6,8.4
2025-05-13 15:49:25.611,5.0,16.8,7.6,8.4
2025-05-13 15:49:25.666,5.0,16.8,7.6,8.4
2025-05-13 15:49:25.722,,,,
2025-05-13 15:54:23.000,5.0,22.4,5.7,8.4
2025-05-13 15:54:23.055,5.0,20.1,6.3,8.4
2025-05-13 15:54:23.111,5.0,20.1,6.3,8.4
2025-05-13 15:54:23.166,5.0,19.0,6.3,8.4
2025-05-13 15:54:23.222,5.0,19.0,6.9,8.4
2025-05-13 15:54:23.277,5.0,19.0,6.9,8.4
2025-05-13 15:54:23.333,5.0,17.9,6.9,8.4
2025-05-13 15:54:23.388,5.0,17.9,6.9,8.4
2025-05-13 15:54:23.444,5.0,17.9,6.9,8.4
2025-05-13 15:54:23.500,5.0,17.9,6.9,8.4
2025-05-13 15:54:23.555,5.0,17.9,6.9,8.4
2025-05-13 15:54:23.611,5.0,17.9,6.9,8.4
2025-05-13 15:54:23.666,5.0,16.8,7.6,8.4
2025-05-13 15:54:23.722,5.0,16.8,7.6,8.4
2025-05-13 15:54:23.777,5.0,16.8,7.6,8.4
2025-05-13 15:54:23.833,5.0,16.8,7.6,8.4
2025-05-13 15:54:23.888,5.0,16.8,7.6,8.4
2025-05-13 15:54:23.944,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.000,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.055,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.111,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.166,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.222,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.277,4.1,16.8,7.6,8.4
2025-05-13 15:54:24.333,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.388,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.444,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.500,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.555,4.1,16.8,7.6,8.4
2025-05-13 15:54:24.611,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.666,4.1,16.8,7.6,8.4
2025-05-13 15:54:24.722,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.777,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.833,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.888,5.0,16.8,7.6,8.4
2025-05-13 15:54:24.944,5.0,16.8,7.6,8.4
2025-05-13 15:54:25.000,5.0,15.7,7.6,8.4
2025-05-13 15:54:25.055,5.0,16.8,7.6,8.4
2025-05-13 15:54:25.111,5.0,16.8,7.6,8.4
2025-05-13 15:54:25.166,5.0,16.8,7.6,8.4
2025-05-13 15:54:25.222,4.1,16.8,7.6,8.4
2025-05-13 15:54:25.277,5.0,15.7,7.6,8.4
2025-05-13 15:54:25.333,5.0,15.7,7.6,8.4
2025-05-13 15:54:25.388,4.1,15.7,7.6,8.4
2025-05-13 15:54:25.444,5.0,15.7,7.6,8.4
2025-05-13 15:54:25.500,4.1,16.8,7.6,8.4
2025-05-13 15:54:25.555,5.0,15.7,7.6,8.4
2025-05-13 15:54:25.611,5.0,15.7,7.6,8.4
2025-05-13 15:54:25.666,4.1,15.7,7.6,8.4
2025-05-13 15:54:25.722,,,,
2025-05-13 15:59:23.000,5.0,21.3,5.7,8.4
2025-05-13 15:59:23.055,5.0,20.1,6.3,8.4
2025-05-13 15:59:23.111,5.0,19.0,6.3,8.4
2025-05-13 15:59:23.166,5.0,19.0,6.3,8.4
2025-05-13 15:59:23.222,5.0,19.0,6.9,8.4
2025-05-13 15:59:23.277,5.0,17.9,6.9,8.4
2025-05-13 15:59:23.333,4.1,17.9,6.9,8.4
2025-05-13 15:59:23.388,5.0,17.9,6.9,8.4
2025-05-13 15:59:23.444,5.0,17.9,6.9,8.4
2025-05-13 15:59:23.500,5.0,17.9,6.9,8.4
2025-05-13 15:59:23.555,4.1,17.9,6.9,8.4
2025-05-13 15:59:23.611,5.0,16.8,6.9,8.4
2025-05-13 15:59:23.666,5.0,16.8,6.9,8.4
2025-05-13 15:59:23.722,4.1,16.8,7.6,8.4
2025-05-13 15:59:23.777,4.1,16.8,7.6,8.4
2025-05-13 15:59:23.833,4.1,16.8,7.6,8.4
2025-05-13 15:59:23.888,4.1,16.8,7.6,8.4
2025-05-13 15:59:23.944,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.000,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.055,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.111,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.166,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.222,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.277,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.333,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.388,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.444,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.500,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.555,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.611,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.666,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.722,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.777,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.833,4.1,16.8,7.6,8.4
2025-05-13 15:59:24.888,4.1,15.7,7.6,8.4
2025-05-13 15:59:24.944,4.1,15.7,7.6,8.4
2025-05-13 15:59:25.000,4.1,15.7,7.6,8.4
2025-05-13 15:59:25.055,4.1,15.7,7.6,8.4
2025-05-13 15:59:25.111,4.1,15.7,7.6,8.4
2025-05-13 15:59:25.166,4.1,15.7,7.6,8.4
2025-05-13 15:59:25.222,4.1,15.7,7.6,8.4
2025-05-13 15:59:25.277,4.1,15.7,7.6,8.4
2025-05-13 15:59:25.333,4.1,15.7,7.6,8.4
2025-05-13 15:59:25.388,4.1,15.7,7.6,8.4
2025-05-13 15:59:25.444,4.1,15.7,7.6,8.4
2025-05-13 15:59:25.500,4.1,15.7,7.6,8.4
2025-05-13 15:59:25.555,4.1,15.7,7.6,8.4
2025-05-13 15:59:25.611,4.1,15.7,7.6,8.4
2025-05-13 15:59:25.666,4.1,15.7,7.6,8.4
2025-05-13 15:59:25.722,,,,
2025-05-13 16:04:23.000,5.0,22.4,5.7,8.4
2025-05-13 16:04:23.055,5.0,20.1,6.3,8.4
2025-05-13 16:04:23.111,5.0,20.1,6.3,8.4
2025-05-13 16:04:23.166,4.1,19.0,6.3,8.4
2025-05-13 16:04:23.222,5.0,19.0,6.9,8.4
2025-05-13 16:04:23.277,4.1,17.9,6.9,8.4
2025-05-13 16:04:23.333,4.1,17.9,6.9,8.4
2025-05-13 16:04:23.388,4.1,17.9,6.9,8.4
2025-05-13 16:04:23.444,4.1,17.9,6.9,8.4
2025-05-13 16:04:23.500,4.1,16.8,6.9,8.4
2025-05-13 16:04:23.555,4.1,16.8,6.9,8.4
2025-05-13 16:04:23.611,4.1,16.8,6.9,8.4
2025-05-13 16:04:23.666,4.1,16.8,6.9,8.4
2025-05-13 16:04:23.722,4.1,16.8,6.9,8.4
2025-05-13 16:04:23.777,4.1,16.8,6.9,8.4
2025-05-13 16:04:23.833,4.1,16.8,7.6,8.4
2025-05-13 16:04:23.888,4.1,16.8,7.6,8.4
2025-05-13 16:04:23.944,4.1,16.8,7.6,8.4
2025-05-13 16:04:24.000,4.1,16.8,7.6,8.4
2025-05-13 16:04:24.055,4.1,16.8,7.6,8.4
2025-05-13 16:04:24.111,4.1,16.8,7.6,8.4
2025-05-13 16:04:24.166,4.1,16.8,7.6,8.4
2025-05-13 16:04:24.222,4.1,16.8,7.6,8.4
2025-05-13 16:04:24.277,4.1,16.8,7.6,8.4
2025-05-13 16:04:24.333,4.1,16.8,7.6,8.4
2025-05-13 16:04:24.388,4.1,15.7,7.6,8.4
2025-05-13 16:04:24.444,4.1,15.7,7.6,8.4
2025-05-13 16:04:24.500,4.1,15.7,7.6,8.4
2025-05-13 16:04:24.555,4.1,15.7,7.6,8.4
2025-05-13 16:04:24.611,4.1,15.7,7.6,8.4
2025-05-13 16:04:24.666,4.1,15.7,7.6,8.4
2025-05-13 16:04:24.722,4.1,15.7,7.6,8.4
2025-05-13 16:04:24.777,4.1,15.7,7.6,8.4
2025-05-13 16:04:24.833,4.1,15.7,7.6,8.4
2025-05-13 16:04:24.888,4.1,15.7,7.6,8.4
2025-05-13 16:04:24.944,4.1,15.7,7.6,8.4
2025-05-13 16:04:25.000,4.1,15.7,7.6,8.4
2025-05-13 16:04:25.055,4.1,15.7,7.6,8.4
2025-05-13 16:04:25.111,4.1,15.7,7.6,8.4
2025-05-13 16:04:25.166,4.1,15.7,7.6,8.4
2025-05-13 16:04:25.222,4.1,15.7,7.6,8.4
2025-05-13 16:04:25.277,4.1,15.7,7.6,8.4
2025-05-13 16:04:25.333,4.1,15.7,7.6,8.4
2025-05-13 16:04:25.388,4.1,15.7,7.6,8.4
2025-05-13 16:04:25.444,4.1,15.7,7.6,8.4
2025-05-13 16:04:25.500,4.1,15.7,7.6,8.4
2025-05-13 16:04:25.555,4.1,15.7,7.6,8.4
2025-05-13 16:04:25.611,4.1,15.7,7.6,8.4
2025-05-13 16:04:25.666,4.1,15.7,7.6,8.4
2025-05-13 16:04:25.722,,,,
2025-05-13 16:09:23.000,4.1,21.3,5.7,7.5
2025-05-13 16:09:23.055,4.1,20.1,5.7,7.5
2025-05-13 16:09:23.111,4.1,19.0,6.3,7.5
2025-05-13 16:09:23.166,4.1,17.9,6.3,7.5
2025-05-13 16:09:23.222,3.3,17.9,6.3,7.5
2025-05-13 16:09:23.277,3.3,17.9,6.3,7.5
2025-05-13 16:09:23.333,3.3,17.9,6.9,7.5
2025-05-13 16:09:23.388,3.3,16.8,6.9,7.5
2025-05-13 16:09:23.444,3.3,16.8,6.9,7.5
2025-05-13 16:09:23.500,3.3,16.8,6.9,7.5
2025-05-13 16:09:23.555,3.3,16.8,6.9,7.5
2025-05-13 16:09:23.611,3.3,16.8,6.9,7.5
2025-05-13 16:09:23.666,3.3,16.8,6.9,7.5
2025-05-13 16:09:23.722,3.3,16.8,6.9,7.5
2025-05-13 16:09:23.777,3.3,16.8,6.9,7.5
2025-05-13 16:09:23.833,3.3,16.8,6.9,7.5
2025-05-13 16:09:23.888,3.3,16.8,6.9,7.5
2025-05-13 16:09:23.944,3.3,15.7,6.9,7.5
2025-05-13 16:09:24.000,3.3,15.7,6.9,7.5
2025-05-13 16:09:24.055,3.3,15.7,6.9,7.5
2025-05-13 16:09:24.111,3.3,15.7,6.9,7.5
2025-05-13 16:09:24.166,3.3,15.7,6.9,7.5
2025-05-13 16:09:24.222,3.3,15.7,7.6,7.5
2025-05-13 16:09:24.277,3.3,15.7,7.6,7.5
2025-05-13 16:09:24.333,3.3,15.7,7.6,7.5
2025-05-13 16:09:24.388,3.3,15.7,7.6,7.5
2025-05-13 16:09:24.444,3.3,15.7,7.6,7.5
2025-05-13 16:09:24.500,3.3,15.7,7.6,7.5
2025-05-13 16:09:24.555,3.3,15.7,7.6,7.5
2025-05-13 16:09:24.611,3.3,15.7,7.6,7.5
2025-05-13 16:09:24.666,3.3,15.7,7.6,7.5
2025-05-13 16:09:24.722,3.3,15.7,7.6,7.5
2025-05-13 16:09:24.777,3.3,15.7,7.6,7.5
2025-05-13 16:09:24.833,3.3,15.7,7.6,7.5
2025-05-13 16:09:24.888,3.3,15.7,7.6,7.5
2025-05-13 16:09:24.944,3.3,15.7,7.6,7.5
2025-05-13 16:09:25.000,3.3,15.7,7.6,7.5
2025-05-13 16:09:25.055,3.3,15.7,7.6,7.5
2025-05-13 16:09:25.111,3.3,15.7,7.6,7.5
2025-05-13 16:09:25.166,3.3,15.7,7.6,7.5
2025-05-13 16:09:25.222,3.3,15.7,7.6,7.5
2025-05-13 16:09:25.277,3.3,15.7,7.6,7.5
2025-05-13 16:09:25.333,3.3,15.7,7.6,7.5
2025-05-13 16:09:25.388,3.3,15.7,7.6,7.5
2025-05-13 16:09:25.444,3.3,15.7,7.6,7.5
2025-05-13 16:09:25.500,3.3,15.7,7.6,7.5
2025-05-13 16:09:25.555,3.3,15.7,7.6,7.5
2025-05-13 16:09:25.611,3.3,15.7,7.6,7.5
2025-05-13 16:09:25.666,,,,
2025-05-13 16:09:25.722,,,,
2025-05-13 16:14:23.000,4.1,21.3,5.7,7.5
2025-05-13 16:14:23.055,4.1,20.1,5.7,7.5
2025-05-13 16:14:23.111,3.3,19.0,6.3,7.5
2025-05-13 16:14:23.166,3.3,19.0,6.3,7.5
2025-05-13 16:14:23.222,3.3,17.9,6.3,7.5
2025-05-13 16:14:23.277,3.3,17.9,6.3,7.5
2025-05-13 16:14:23.333,3.3,17.9,6.9,7.5
2025-05-13 16:14:23.388,3.3,17.9,6.9,7.5
2025-05-13 16:14:23.444,3.3,16.8,6.9,7.5
2025-05-13 16:14:23.500,3.3,16.8,6.9,7.5
2025-05-13 16:14:23.555,3.3,16.8,6.9,7.5
2025-05-13 16:14:23.611,3.3,16.8,6.9,7.5
2025-05-13 16:14:23.666,3.3,16.8,6.9,7.5
2025-05-13 16:14:23.722,3.3,16.8,6.9,7.5
2025-05-13 16:14:23.777,3.3,16.8,6.9,7.5
2025-05-13 16:14:23.833,3.3,16.8,6.9,7.5
2025-05-13 16:14:23.888,3.3,15.7,6.9,7.5
2025-05-13 16:14:23.944,3.3,15.7,6.9,7.5
2025-05-13 16:14:24.000,3.3,15.7,6.9,7.5
2025-05-13 16:14:24.055,3.3,15.7,6.9,7.5
2025-05-13 16:14:24.111,3.3,15.7,6.9,7.5
2025-05-13 16:14:24.166,3.3,15.7,7.6,7.5
2025-05-13 16:14:24.222,3.3,15.7,7.6,7.5
2025-05-13 16:14:24.277,3.3,15.7,7.6,7.5
2025-05-13 16:14:24.333,3.3,15.7,7.6,7.5
2025-05-13 16:14:24.388,3.3,15.7,7.6,7.5
2025-05-13 16:14:24.444,3.3,15.7,7.6,7.5
2025-05-13 16:14:24.500,3.3,15.7,7.6,7.5
2025-05-13 16:14:24.555,3.3,15.7,7.6,7.5
2025-05-13 16:14:24.611,3.3,15.7,7.6,7.5
2025-05-13 16:14:24.666,3.3,15.7,7.6,7.5
2025-05-13 16:14:24.722,3.3,15.7,7.6,7.5
2025-05-13 16:14:24.777,3.3,15.7,7.6,7.5
2025-05-13 16:14:24.833,3.3,15.7,7.6,7.5
2025-05-13 16:14:24.888,3.3,15.7,7.6,7.5
2025-05-13 16:14:24.944,3.3,15.7,7.6,7.5
2025-05-13 16:14:25.000,3.3,15.7,7.6,7.5
2025-05-13 16:14:25.055,3.3,15.7,7.6,7.5
2025-05-13 16:14:25.111,3.3,15.7,7.6,7.5
2025-05-13 16:14:25.166,3.3,15.7,7.6,7.5
2025-05-13 16:14:25.222,3.3,15.7,7.6,7.5
2025-05-13 16:14:25.277,3.3,15.7,7.6,7.5
2025-05-13 16:14:25.333,3.3,15.7,7.6,7.5
2025-05-13 16:14:25.388,3.3,15.7,7.6,7.5
2025-05-13 16:14:25.444,3.3,15.7,7.6,7.5
2025-05-13 16:14:25.500,3.3,15.7,7.6,7.5
2025-05-13 16:14:25.555,3.3,15.7,7.6,7.5
2025-05-13 16:14:25.611,3.3,15.7,7.6,7.5
2025-05-13 16:14:25.666,3.3,15.7,7.6,7.5
2025-05-13 16:14:25.722,,,,
2025-05-13 16:19:23.000,3.3,22.4,5.7,7.5
2025-05-13 16:19:23.055,3.3,20.1,5.7,7.5
2025-05-13 16:19:23.111,3.3,19.0,6.3,7.5
2025-05-13 16:19:23.166,3.3,19.0,6.3,7.5
2025-05-13 16:19:23.222,3.3,17.9,6.3,7.5
2025-05-13 16:19:23.277,3.3,17.9,6.9,7.5
2025-05-13 16:19:23.333,3.3,17.9,6.9,7.5
2025-05-13 16:19:23.388,3.3,16.8,6.9,7.5
2025-05-13 16:19:23.444,3.3,16.8,6.9,7.5
2025-05-13 16:19:23.500,3.3,16.8,6.9,7.5
2025-05-13 16:19:23.555,3.3,16.8,6.9,7.5
2025-05-13 16:19:23.611,3.3,16.8,6.9,7.5
2025-05-13 16:19:23.666,3.3,16.8,6.9,7.5
2025-05-13 16:19:23.722,3.3,16.8,6.9,7.5
2025-05-13 16:19:23.777,3.3,16.8,6.9,7.5
2025-05-13 16:19:23.833,3.3,15.7,6.9,7.5
2025-05-13 16:19:23.888,3.3,15.7,6.9,7.5
2025-05-13 16:19:23.944,3.3,15.7,6.9,7.5
2025-05-13 16:19:24.000,3.3,15.7,6.9,7.5
2025-05-13 16:19:24.055,3.3,15.7,6.9,7.5
2025-05-13 16:19:24.111,3.3,15.7,6.9,7.5
2025-05-13 16:19:24.166,3.3,15.7,6.9,7.5
2025-05-13 16:19:24.222,3.3,15.7,6.9,7.5
2025-05-13 16:19:24.277,3.3,15.7,7.6,7.5
2025-05-13 16:19:24.333,3.3,15.7,7.6,7.5
2025-05-13 16:19:24.388,3.3,15.7,7.6,7.5
2025-05-13 16:19:24.444,3.3,15.7,7.6,7.5
2025-05-13 16:19:24.500,3.3,15.7,7.6,7.5
2025-05-13 16:19:24.555,3.3,15.7,7.6,7.5
2025-05-13 16:19:24.611,3.3,15.7,7.6,7.5
2025-05-13 16:19:24.666,3.3,15.7,7.6,7.5
2025-05-13 16:19:24.722,3.3,15.7,7.6,7.5
2025-05-13 16:19:24.777,3.3,15.7,7.6,7.5
2025-05-13 16:19:24.833,3.3,15.7,7.6,7.5
2025-05-13 16:19:24.888,3.3,15.7,7.6,7.5
2025-05-13 16:19:24.944,3.3,15.7,7.6,7.5
2025-05-13 16:19:25.000,3.3,15.7,7.6,7.5
2025-05-13 16:19:25.055,3.3,15.7,7.6,7.5
2025-05-13 16:19:25.111,3.3,15.7,7.6,7.5
2025-05-13 16:19:25.166,3.3,15.7,7.6,7.5
2025-05-13 16:19:25.222,3.3,15.7,7.6,7.5
2025-05-13 16:19:25.277,3.3,15.7,7.6,7.5
2025-05-13 16:19:25.333,3.3,15.7,7.6,7.5
2025-05-13 16:19:25.388,3.3,15.7,7.6,7.5
2025-05-13 16:19:25.444,3.3,15.7,7.6,7.5
2025-05-13 16:19:25.500,3.3,15.7,7.6,7.5
2025-05-13 16:19:25.555,3.3,15.7,7.6,7.5
2025-05-13 16:19:25.611,3.3,15.7,7.6,7.5
2025-05-13 16:19:25.666,3.3,15.7,7.6,7.5
2025-05-13 16:19:25.722,,,,
2025-05-13 16:24:23.000,4.1,21.3,5.7,7.5
2025-05-13 16:24:23.055,3.3,19.0,6.3,7.5
2025-05-13 16:24:23.111,3.3,19.0,6.3,7.5
2025-05-13 16:24:23.166,3.3,17.9,6.3,7.5
2025-05-13 16:24:23.222,3.3,17.9,6.3,7.5
2025-05-13 16:24:23.277,3.3,17.9,6.9,7.5
2025-05-13 16:24:23.333,3.3,17.9,6.9,7.5
2025-05-13 16:24:23.388,3.3,16.8,6.9,7.5
2025-05-13 16:24:23.444,3.3,16.8,6.9,7.5
2025-05-13 16:24:23.500,3.3,16.8,6.9,7.5
2025-05-13 16:24:23.555,3.3,16.8,6.9,7.5
2025-05-13 16:24:23.611,3.3,16.8,6.9,7.5
2025-05-13 16:24:23.666,3.3,16.8,6.9,7.5
